1.5707963267948966,0
1.5796210252600364,0
1.5884457237251763,0
1.5972704221903162,0
1.6060951206554561,0
1.6149198191205958,0
1.6237445175857357,0
1.6325692160508756,0
1.6413939145160155,0
1.6502186129811554,0
1.6590433114462952,0
1.6678680099114351,0
1.676692708376575,0
1.685517406841715,0
1.6943421053068548,0
1.7031668037719947,0
1.7119915022371344,0
1.7208162007022743,0
1.7296408991674141,0
1.738465597632554,0
1.747290296097694,0
1.7561149945628338,0
1.7649396930279737,0
1.7737643914931136,0
1.7825890899582535,0
1.7914137884233932,0
1.800238486888533,0
1.809063185353673,0
1.8178878838188128,0
1.8267125822839527,0
1.8355372807490926,0
1.8443619792142325,0
1.8531866776793724,0
1.8620113761445123,0
1.870836074609652,0
1.879660773074792,0
1.8884854715399317,0
1.8973101700050716,0
1.9061348684702115,0
1.9149595669353514,0
1.9237842654004913,0
1.9326089638656312,0
1.941433662330771,0
1.950258360795911,0
1.9590830592610509,0
1.9679077577261905,0
1.9767324561913304,0
1.9855571546564703,0
1.9943818531216102,0
2.00320655158675,0
2.0120312500518898,0
2.02085594851703,0
2.0296806469821695,0
2.0385053454473097,0
2.0473300439124493,0
2.0561547423775894,0
2.064979440842729,0
2.073804139307869,0
2.082628837773009,0
2.0914535362381486,0
2.1002782347032887,0
2.109102933168429,0
2.1179276316335685,0
2.126752330098708,0
2.1355770285638482,0
2.144401727028988,0
2.153226425494128,0
2.1620511239592677,0
2.1708758224244074,0
2.1797005208895475,0
2.1885252193546876,0
2.1973499178198272,0
2.206174616284967,0
2.214999314750107,0
2.2238240132152467,0
2.232648711680387,0
2.2414734101455265,0
2.250298108610666,0
2.2591228070758063,0
2.2679475055409464,0
2.276772204006086,0
2.2855969024712257,0
2.294421600936366,0
2.3032462994015055,0
2.3120709978666456,0
2.3208956963317853,0
2.3297203947969254,0
2.338545093262065,0
2.347369791727205,0
2.356194490192345,0
